,program,content,start,end,start_s,end_s,duration_s
333763,5269232_001,c'est à vivre dès vingt heures ce vendredi c'est une nouvelle fois le jour de la fête des voisins il s'agit de la quinzième édition et preuve que le dialogue n'est toujours pas la règle soixante pour cent des français reconnaissent dans une enquête,0:18:02.670000,0:18:15.620000,1082.67,1095.62,12.949999999999818
333764,5269232_001,qu'il ne voit que très rarement les habitants de leur immeuble une personne en revanche fait figure de lien entre les uns et les autres c'est le concierge de gardien une profession quelque peu délaissé depuis une dizaine d'années et pourtant ils sont bien duthil immersion signé aurélia guillemain tatiana d'abidjan,0:18:15.620000,0:18:31.760000,1095.62,1111.76,16.1400000000001
333765,5269232_001,mon fils courrier claris sia trier très chers amis du figaro le temps de trier je vous le monte dans cinq minutes,0:18:37.210000,0:18:46.060000,1117.21,1126.06,8.849999999999909
333766,5269232_001,c'est l'ancienne elle s'appelle sylvain sincère rez-de-chaussée mais ici tout le monde l'appel la gardienne et ce n'est pas pour rien les gens de l'immeuble je reconnais je le reconnais alors pas,0:18:47.920000,0:19:01.300000,1127.92,1141.3,13.379999999999882
333767,5269232_001,ils peuvent rentrer à deux heures du matin le lendemain je peux leur dira non parce que c'est une une petite soirée l'extérieur au pas jeter c'était quelqu'un de d'immeubles ou pas euh je je surveille,0:19:02.840000,0:19:13.100000,1142.84,1153.1,10.259999999999991
333768,5269232_001,à trente kilomètres de là,0:19:15.490000,0:19:17.220000,1155.49,1157.22,1.7300000000000182
333769,5269232_001,claude hostiles et gardiens débutant,0:19:17.500000,0:19:19.950000,1157.5,1159.95,2.4500000000000455
333770,5269232_001,depuis trois ans il veille sur plusieurs immeubles d'un quartier populaire,0:19:20.090000,0:19:24.190000,1160.09,1164.19,4.100000000000136
333771,5269232_001,même s'ils vont l'être dans les conflit les vous met un gros carton c'est un kunstler qui qui remplit en contenir directement et après les autres cas par la tête pour aller chercher le contenu hervé derrière,0:19:36.940000,0:19:46.990000,1176.94,1186.99,10.049999999999955
333772,5269232_001,on le tous par terre et puis après ça fait boule de neige,0:19:46.990000,0:19:50.390000,1186.99,1190.39,3.400000000000091
333773,5269232_001,le premier jour quand je suis arrivé c'était c'est un lundi je commence à lundi,0:19:53.760000,0:19:57.640000,1193.76,1197.64,3.880000000000109
333774,5269232_001,donc quand j'ai vu des poubelles,0:19:57.830000,0:19:59.450000,1197.83,1199.45,1.6200000000001182
333775,5269232_001,lin exerce en seine saint denis l'autre dans le seizième arrondissement de paris,0:20:02.640000,0:20:07.360000,1202.64,1207.36,4.7199999999998
333776,5269232_001,deux professionnels deux générations,0:20:09.880000,0:20:12.180000,1209.88,1212.18,2.2999999999999545
333777,5269232_001,son bâtiment style vine le bichonne depuis vingt cinq ans alors sabri je nettoie but c'était moi ma maison,0:20:15.960000,0:20:23.680000,1215.96,1223.68,7.720000000000027
333778,5269232_001,pour moi c'est comme si c'était mon,0:20:26.020000,0:20:28.120000,1226.02,1228.12,2.099999999999909
333779,5269232_001,donc il faut qu'il soit propre faut qu'il faut que les gens se sentent bien dans les couloirs comme chez eux chez eux c'est chez eux mais les couloirs faux,0:20:30.080000,0:20:38.310000,1230.08,1238.31,8.230000000000018
333780,5269232_001,style indyk qu'elle fait un peu partie des murs,0:20:44.330000,0:20:47.040000,1244.33,1247.04,2.7100000000000364
333781,5269232_001,cette petite longe,0:20:48.890000,0:20:50.640000,1248.89,1250.64,1.75
333782,5269232_001,ici c'est le salon salle à manger,0:20:50.640000,0:20:52.860000,1250.64,1252.86,2.2199999999998
333783,5269232_001,par ici vous avez la chambre,0:20:53.020000,0:20:55.010000,1253.02,1255.01,1.990000000000009
333784,5269232_001,et la cuisine vingt neuf petits mètres carrés et une grande histoire de famille,0:20:55.800000,0:21:03.680000,1255.8,1263.68,7.880000000000109
333785,5269232_001,sa mère a été gardienne ici puis sylvie n'a repris les clés de la loge y élevé ses deux filles,0:21:03.910000,0:21:09.400000,1263.91,1269.4,5.490000000000009
333786,5269232_001,je crois que même si ça avait été plus petit avait un poids j'avais du travail,0:21:09.820000,0:21:14.840000,1269.82,1274.84,5.019999999999982
333787,5269232_001,même plus petit on prend ce qu'il y a un an,0:21:18.320000,0:21:21.260000,1278.32,1281.26,2.9400000000000546
333788,5269232_001,si ça avait été un peu plus grand c'était bien,0:21:24.090000,0:21:26.680000,1284.09,1286.68,2.5900000000001455
333789,5269232_001,retour à sevran dans le quatre-vingt treize,0:21:27.790000,0:21:30.340000,1287.79,1290.34,2.5499999999999545
333790,5269232_001,alors honnêtement les poubelles c'était pas un,0:21:31.760000,0:21:33.900000,1291.76,1293.9,2.1400000000001
333791,5269232_001,c'était tellement c'est bon elle je veux dire on a on a connu pire,0:21:34.300000,0:21:37.610000,1294.3,1297.61,3.3099999999999454
333792,5269232_001,claude et son collègue en ont enfin fini avec les containers pas mécontents,0:21:37.610000,0:21:41.860000,1297.61,1301.86,4.25
333793,5269232_001,le gardien s'occupe ici de cent trente trois logements répartis sur hâtivement alors la loge n'est jamais tranquille bien longtemps,0:21:43.730000,0:21:51.030000,1303.73,1311.03,7.2999999999999545
333794,5269232_001,trois personnes coincés dans un ascenseur,0:21:59.520000,0:22:01.800000,1319.52,1321.8,2.2799999999999727
333795,5269232_001,un grand classique dans ce quartier,0:22:01.810000,0:22:03.670000,1321.81,1323.67,1.8600000000001273
333796,5269232_001,et comme toujours c'est claude qui pas rassurer les occupants,0:22:03.920000,0:22:07.920000,1323.92,1327.92,4.0
333797,5269232_001,voici gardians ça va c'est pas tout seul non il y a des chiens avec toi,0:22:07.920000,0:22:12.060000,1327.92,1332.06,4.139999999999873
333798,5269232_001,mais des petits petits ou des jeunes,0:22:13.750000,0:22:15.470000,1333.75,1335.47,1.7200000000000273
333799,5269232_001,voilà c'est pas des c'est pas des petits petits mais un voile j'aurais je je vais appeler les pompiers quoi j'ai eu autiste ils arrêtent dans une demi heure,0:22:19.040000,0:22:26.900000,1339.04,1346.9,7.860000000000127
333800,5269232_001,une demi heure je madame,0:22:27.400000,0:22:31.240000,1347.4,1351.24,3.839999999999918
333801,5269232_001,juste le temps pour claude de rendre un petit service au cinquième étage ou au hélas,0:22:31.240000,0:22:36.880000,1351.24,1356.88,5.6400000000001
333802,5269232_001,le médecin quoi ce monsieur,0:22:37.310000,0:22:39.890000,1357.31,1359.89,2.5800000000001546
333803,5269232_001,parce que mon contrat de travail mais je veux dire ça reste une question euh dûment humain,0:22:43.350000,0:22:48.610000,1363.35,1368.61,5.259999999999991
333804,5269232_001,c'est vraiment tout à fait oui,0:22:54.600000,0:22:57.190000,1374.6,1377.19,2.5900000000001455
333805,5269232_001,tout comme vient de le voir comme marie moi,0:22:57.950000,0:23:00.940000,1377.95,1380.94,2.990000000000009
333806,5269232_001,puisque ces risques voilà,0:23:00.940000,0:23:04.960000,1380.94,1384.96,4.019999999999982
333807,5269232_001,merci à bientôt j'espère,0:23:06.420000,0:23:08.280000,1386.42,1388.28,1.8599999999999
333808,5269232_001,alors bon courage c'est quoi que ce soit vous m'avez,0:23:08.560000,0:23:10.970000,1388.56,1390.97,2.410000000000082
333809,5269232_001,dans son petit immeuble parisien,0:23:16.610000,0:23:18.820000,1396.61,1398.82,2.2100000000000364
333810,5269232_001,sylvie n'est pas autant sollicité et elle le regretteraient presque,0:23:18.900000,0:23:22.770000,1398.9,1402.77,3.869999999999891
333811,5269232_001,vous savez les gens je pense euh c'est surtout leur petite personne qui les intéressent et puis le reste euh plusieurs n'attend pas envie de parler,0:23:23.590000,0:23:32.680000,1403.59,1412.68,9.090000000000146
333812,5269232_001,il reste en leur euh,0:23:34.190000,0:23:35.940000,1414.19,1415.94,1.75
333813,5269232_001,comme on dit dans leurs pas dans leur cocon mais euh il parle quand ils ont besoin quoi bonjour,0:23:36.830000,0:23:42.540000,1416.83,1422.54,5.710000000000036
333814,5269232_001,minimum syndical,0:23:44.250000,0:23:45.850000,1424.25,1425.85,1.599999999999909
333815,5269232_001,ça c'est la vie de nos deux maintenant de ce qu'on a maintenant il y a vingt ans en arrière c'est pas pareil trente ans en arrière c'était pas pareil,0:23:46,0:23:52.400000,1426.0,1432.4,6.400000000000091
333816,5269232_001,au bout de vingt cinq ans la gardienne gagne mille cinq cents euros par mois et a vu ses étrennes diminué de moitié,0:23:53.040000,0:23:59.540000,1433.04,1439.54,6.5
333817,5269232_001,mais elle ne regrette pas ces années paqueté au service de l'immeuble et de ses occupants,0:24:00.500000,0:24:05.290000,1440.5,1445.29,4.789999999999964
333818,5269232_001,a sevran le réparateur d'ascenseur est arrivé,0:24:08.750000,0:24:11.490000,1448.75,1451.49,2.740000000000009
333819,5269232_001,bientôt la fin de la journée pour claude mais le gardien de qu'on passe des heures s'est découvert une vocation,0:24:15.290000,0:24:20.920000,1455.29,1460.92,5.630000000000109
333820,5269232_001,ce que je préfère voir euh,0:24:23.810000,0:24:25.350000,1463.81,1465.35,1.5399999999999636
333821,5269232_001,les jeunes comme ça un de gaulle que euh et,0:24:25.980000,0:24:30.230000,1465.98,1470.23,4.25
333822,5269232_001,que des gens qui vous regarde même pas dans paris,0:24:30.700000,0:24:33.150000,1470.7,1473.15,2.4500000000000455
333823,5269232_001,je me sens peut être plus utilisé que euh dans un autre endroit,0:24:35.800000,0:24:40.450000,1475.8,1480.45,4.650000000000091
333824,5269232_001,avant d'être gardien,0:24:42,0:24:46.480000,1482.0,1486.48,4.480000000000018
333825,5269232_001,claude c'est essayer de nombreux petits boulots,0:24:46.860000,0:24:49.340000,1486.86,1489.34,2.480000000000018
333826,5269232_001,celui là n'est pas le plus payant,0:24:50.470000,0:24:52.170000,1490.47,1492.17,1.7000000000000455
333827,5269232_001,mais de loin le plus gratifiant,0:24:52.640000,0:24:54.810000,1492.64,1494.81,2.1699999999998454
333828,5269232_001,mais enfin bon,0:24:55.300000,0:24:56.940000,1495.3,1496.94,1.6400000000001
333829,5269232_001,a suivre dans un instant des chefs d'oeuvre non pas en péril mais bien vivant les plus grands vignoble français se sont engagés dans une course à la modernité et au design nous irons à cannes avec une petite robe qui a su faire parler d'elle après son passage sur les marches du palais,0:24:59.450000,0:25:14.650000,1499.45,1514.65,15.200000000000045
333830,5269232_001,et elle n'est pas issu des grandes maisons de couture enfin le rugby avec toulon qui rêve d'un nouveau titre européen la finale c'est pour demain sur rfi,0:25:14.650000,0:25:21.810000,1514.65,1521.81,7.1599999999998545
333831,5269232_001,de face aux saracens mais avant cela cette histoire qui aurait pu être qui aurait pu très mal finir parti en en expédition dans l'himalaya un chercheur américain fait il y a quelques jours une chute de plus de vingt mètres dans une crevasse incapable de bouger il a filmé vous allez le voir ces longues heures qui furent pour lui un véritable calvaire arnaud comte,0:25:21.810000,0:25:40.620000,1521.81,1540.62,18.809999999999945
333832,5269232_001,john wolf était en expédition pour récolter des échantillons de neige loin de se douter qu'il allait en fait visiter les entrailles de la glace en quelques secondes le seul se dérobe sous ses pieds une crevasse,0:25:41.270000,0:25:56.530000,1541.27,1556.53,15.259999999999991
333833,5269232_001,la chute vertigineuse vingt et un,0:25:56.820000,0:26:00.310000,1556.82,1560.31,3.490000000000009
333834,5269232_001,john wolf souffrent le martyr en mais il est en vie réfugiés,0:26:00.860000,0:26:07.280000,1560.86,1567.28,6.420000000000073
333835,5269232_001,sur un report de quatre vingt dix centimètres et le voilà qui en plus films son best,0:26:07.280000,0:26:13.410000,1567.28,1573.41,6.130000000000109
333836,5269232_001,la preuve je suis coincé sur sur le rebord je peux plus utiliser mon bras,0:26:13.410000,0:26:18.280000,1573.41,1578.28,4.869999999999891
333837,5269232_001,je vais devoir escaladé pour sortir de là,0:26:18.280000,0:26:24.690000,1578.28,1584.69,6.410000000000082
333838,5269232_001,john hall ne le sait pas encore mais il a cinq côtes cassées de j'avais du mal à respirer je pense que j'allais mourir qu'il n'y avait aucune issue pour sortir de là dans cet état les gens qui tournent dans les bras de survie cependant,0:26:24.690000,0:26:37.890000,1584.69,1597.89,13.200000000000045
